Fecha ,Tasa ,IPC
22/07/2016,2928.67,93.02
23/07/2016,2942.65,93.02
24/07/2016,2942.65,93.02
25/07/2016,2942.65,93.02
26/07/2016,2997.25,93.02
27/07/2016,3055.15,93.02
28/07/2016,3073.52,93.02
29/07/2016,3091.78,93.02
30/07/2016,3081.75,93.02
31/07/2016,3081.75,93.02
1/08/2016,3081.75,92.73
2/08/2016,3090.28,92.73
3/08/2016,3084.81,92.73
4/08/2016,3110.43,92.73
5/08/2016,3079.83,92.73
6/08/2016,3052.80,92.73
7/08/2016,3052.80,92.73
8/08/2016,3052.80,92.73
9/08/2016,2992.50,92.73
10/08/2016,2974.31,92.73
11/08/2016,2954.90,92.73
12/08/2016,2911.26,92.73
13/08/2016,2908.67,92.73
14/08/2016,2908.67,92.73
15/08/2016,2908.67,92.73
16/08/2016,2908.67,92.73
17/08/2016,2905.30,92.73
18/08/2016,2918.07,92.73
19/08/2016,2884.02,92.73
20/08/2016,2867.37,92.73
21/08/2016,2867.37,92.73
22/08/2016,2867.37,92.73
23/08/2016,2883.89,92.73
24/08/2016,2909.10,92.73
25/08/2016,2938.28,92.73
26/08/2016,2915.67,92.73
27/08/2016,2882.69,92.73
28/08/2016,2882.69,92.73
29/08/2016,2882.69,92.73
30/08/2016,2924.29,92.73
31/08/2016,2933.82,92.73
1/09/2016,2956.53,92.68
2/09/2016,2986.36,92.68
3/09/2016,2957.56,92.68
4/09/2016,2957.56,92.68
5/09/2016,2957.56,92.68
6/09/2016,2957.56,92.68
7/09/2016,2887.64,92.68
8/09/2016,2840.38,92.68
9/09/2016,2846.13,92.68
10/09/2016,2899.29,92.68
11/09/2016,2899.29,92.68
12/09/2016,2899.29,92.68
13/09/2016,2942.29,92.68
14/09/2016,2976.19,92.68
15/09/2016,2972.65,92.68
16/09/2016,2938.50,92.68
17/09/2016,2956.58,92.68
18/09/2016,2956.58,92.68
19/09/2016,2956.58,92.68
20/09/2016,2928.18,92.68
21/09/2016,2911.11,92.68
22/09/2016,2894.15,92.68
23/09/2016,2862.52,92.68
24/09/2016,2917.95,92.68
25/09/2016,2917.95,92.68
26/09/2016,2917.95,92.68
27/09/2016,2917.58,92.68
28/09/2016,2921.99,92.68
29/09/2016,2914.11,92.68
30/09/2016,2879.95,92.68
1/10/2016,2880.08,92.62
2/10/2016,2880.08,92.62
3/10/2016,2880.08,92.62
4/10/2016,2937.23,92.62
5/10/2016,2963.06,92.62
6/10/2016,2964.93,92.62
7/10/2016,2924.80,92.62
8/10/2016,2913.96,92.62
9/10/2016,2913.96,92.62
10/10/2016,2913.96,92.62
11/10/2016,2913.96,92.62
12/10/2016,2919.51,92.62
13/10/2016,2919.18,92.62
14/10/2016,2930.78,92.62
15/10/2016,2915.67,92.62
16/10/2016,2915.67,92.62
17/10/2016,2915.67,92.62
18/10/2016,2915.67,92.62
19/10/2016,2905.93,92.62
20/10/2016,2914.15,92.62
21/10/2016,2934.03,92.62
22/10/2016,2944.25,92.62
23/10/2016,2944.25,92.62
24/10/2016,2944.25,92.62
25/10/2016,2929.83,92.62
26/10/2016,2941.34,92.62
27/10/2016,2965.18,92.62
28/10/2016,2966.61,92.62
29/10/2016,2967.66,92.62
30/10/2016,2967.66,92.62
31/10/2016,2967.66,92.62
1/11/2016,2998.55,92.73
2/11/2016,3026.68,92.73
3/11/2016,3070.54,92.73
4/11/2016,3071.12,92.73
5/11/2016,3070.40,92.73
6/11/2016,3070.40,92.73
7/11/2016,3070.40,92.73
8/11/2016,3070.40,92.73
9/11/2016,2984.78,92.73
10/11/2016,3012.12,92.73
11/11/2016,3100.12,92.73
12/11/2016,3100.12,92.73
13/11/2016,3100.12,92.73
14/11/2016,3100.12,92.73
15/11/2016,3100.12,92.73
16/11/2016,3124.91,92.73
17/11/2016,3131.11,92.73
18/11/2016,3135.65,92.73
19/11/2016,3163.49,92.73
20/11/2016,3163.49,92.73
21/11/2016,3163.49,92.73
22/11/2016,3144.72,92.73
23/11/2016,3139.76,92.73
24/11/2016,3187.97,92.73
25/11/2016,3187.97,92.73
26/11/2016,3170.64,92.73
27/11/2016,3170.64,92.73
28/11/2016,3170.64,92.73
29/11/2016,3142.20,92.73
30/11/2016,3165.09,92.73
1/12/2016,3085.60,93.11
2/12/2016,3068.34,93.11
3/12/2016,3061.04,93.11
4/12/2016,3061.04,93.11
5/12/2016,3061.04,93.11
6/12/2016,3049.47,93.11
7/12/2016,3015.47,93.11
8/12/2016,2989.71,93.11
9/12/2016,2989.71,93.11
10/12/2016,3002.80,93.11
11/12/2016,3002.80,93.11
12/12/2016,3002.80,93.11
13/12/2016,2984.02,93.11
14/12/2016,2982.29,93.11
15/12/2016,2964.56,93.11
16/12/2016,3000.47,93.11
17/12/2016,2997.20,93.11
18/12/2016,2997.20,93.11
19/12/2016,2997.20,93.11
20/12/2016,3019.44,93.11
21/12/2016,2988.06,93.11
22/12/2016,2989.14,93.11
23/12/2016,2996.03,93.11
24/12/2016,2996.60,93.11
25/12/2016,2996.60,93.11
26/12/2016,2996.60,93.11
27/12/2016,2996.60,93.11
28/12/2016,2992.81,93.11
29/12/2016,3019.72,93.11
30/12/2016,3000.71,93.11
31/12/2016,3000.71,93.11
1/01/2017,3000.71,94.07
2/01/2017,3000.71,94.07
3/01/2017,3000.71,94.07
4/01/2017,2981.06,94.07
5/01/2017,2965.36,94.07
6/01/2017,2941.08,94.07
7/01/2017,2919.01,94.07
8/01/2017,2919.01,94.07
9/01/2017,2919.01,94.07
10/01/2017,2919.01,94.07
11/01/2017,2949.60,94.07
12/01/2017,2980.80,94.07
13/01/2017,2930.19,94.07
14/01/2017,2935.96,94.07
15/01/2017,2935.96,94.07
16/01/2017,2935.96,94.07
17/01/2017,2935.96,94.07
18/01/2017,2924.77,94.07
19/01/2017,2934.58,94.07
20/01/2017,2938.24,94.07
21/01/2017,2927.91,94.07
22/01/2017,2927.91,94.07
23/01/2017,2927.91,94.07
24/01/2017,2908.53,94.07
25/01/2017,2932.01,94.07
26/01/2017,2927.53,94.07
27/01/2017,2936.72,94.07
28/01/2017,2930.17,94.07
29/01/2017,2930.17,94.07
30/01/2017,2930.17,94.07
31/01/2017,2936.66,94.07
1/02/2017,2921.90,95.01
2/02/2017,2906.78,95.01
3/02/2017,2882.20,95.01
4/02/2017,2855.80,95.01
5/02/2017,2855.80,95.01
6/02/2017,2855.80,95.01
7/02/2017,2853.99,95.01
8/02/2017,2867.76,95.01
9/02/2017,2879.49,95.01
10/02/2017,2862.63,95.01
11/02/2017,2851.98,95.01
12/02/2017,2851.98,95.01
13/02/2017,2851.98,95.01
14/02/2017,2875.46,95.01
15/02/2017,2867.64,95.01
16/02/2017,2876.03,95.01
17/02/2017,2875.68,95.01
18/02/2017,2902.81,95.01
19/02/2017,2902.81,95.01
20/02/2017,2902.81,95.01
21/02/2017,2902.81,95.01
22/02/2017,2902.68,95.01
23/02/2017,2893.55,95.01
24/02/2017,2871.67,95.01
25/02/2017,2886.52,95.01
26/02/2017,2886.52,95.01
27/02/2017,2886.52,95.01
28/02/2017,2896.27,95.01
1/03/2017,2919.17,95.46
2/03/2017,2935.75,95.46
3/03/2017,2960.91,95.46
4/03/2017,2977.43,95.46
5/03/2017,2977.43,95.46
6/03/2017,2977.43,95.46
7/03/2017,2966.67,95.46
8/03/2017,2972.44,95.46
9/03/2017,2987.88,95.46
10/03/2017,3004.43,95.46
11/03/2017,2980.83,95.46
12/03/2017,2980.83,95.46
13/03/2017,2980.83,95.46
14/03/2017,2987.93,95.46
15/03/2017,2997.73,95.46
16/03/2017,2972.61,95.46
17/03/2017,2923.96,95.46
18/03/2017,2912.53,95.46
19/03/2017,2912.53,95.46
20/03/2017,2912.53,95.46
21/03/2017,2912.53,95.46
22/03/2017,2904.87,95.46
23/03/2017,2936.82,95.46
24/03/2017,2921.25,95.46
25/03/2017,2899.94,95.46
26/03/2017,2899.94,95.46
27/03/2017,2899.94,95.46
28/03/2017,2913.48,95.46
29/03/2017,2911.99,95.46
30/03/2017,2888.02,95.46
31/03/2017,2880.24,95.46
1/04/2017,2885.57,95.91
2/04/2017,2885.57,95.91
3/04/2017,2885.57,95.91
4/04/2017,2866.87,95.91
5/04/2017,2869.32,95.91
6/04/2017,2857.65,95.91
7/04/2017,2853.10,95.91
8/04/2017,2858.00,95.91
9/04/2017,2858.00,95.91
10/04/2017,2858.00,95.91
11/04/2017,2867.13,95.91
12/04/2017,2868.60,95.91
13/04/2017,2872.55,95.91
14/04/2017,2872.55,95.91
15/04/2017,2872.55,95.91
16/04/2017,2872.55,95.91
17/04/2017,2872.55,95.91
18/04/2017,2854.89,95.91
19/04/2017,2837.90,95.91
20/04/2017,2856.48,95.91
21/04/2017,2863.39,95.91
22/04/2017,2868.89,95.91
23/04/2017,2868.89,95.91
24/04/2017,2868.89,95.91
25/04/2017,2871.98,95.91
26/04/2017,2899.13,95.91
27/04/2017,2928.07,95.91
28/04/2017,2944.31,95.91
29/04/2017,2947.85,95.91
30/04/2017,2947.85,95.91
1/05/2017,2947.85,96.12
2/05/2017,2947.85,96.12
3/05/2017,2945.53,96.12
4/05/2017,2930.17,96.12
5/05/2017,2967.44,96.12
6/05/2017,2961.78,96.12
7/05/2017,2961.78,96.12
8/05/2017,2961.78,96.12
9/05/2017,2959.26,96.12
10/05/2017,2967.24,96.12
11/05/2017,2949.35,96.12
12/05/2017,2933.92,96.12
13/05/2017,2918.69,96.12
14/05/2017,2918.69,96.12
15/05/2017,2918.69,96.12
16/05/2017,2883.87,96.12
17/05/2017,2873.22,96.12
18/05/2017,2893.40,96.12
19/05/2017,2932.16,96.12
20/05/2017,2889.45,96.12
21/05/2017,2889.45,96.12
22/05/2017,2889.45,96.12
23/05/2017,2895.12,96.12
24/05/2017,2904.61,96.12
25/05/2017,2905.29,96.12
26/05/2017,2911.66,96.12
27/05/2017,2913.47,96.12
28/05/2017,2913.47,96.12
29/05/2017,2913.47,96.12
30/05/2017,2913.47,96.12
31/05/2017,2920.42,96.12
1/06/2017,2921.00,96.23
2/06/2017,2895.73,96.23
3/06/2017,2894.72,96.23
4/06/2017,2894.72,96.23
5/06/2017,2894.72,96.23
6/06/2017,2895.85,96.23
7/06/2017,2893.76,96.23
8/06/2017,2907.10,96.23
9/06/2017,2919.82,96.23
10/06/2017,2919.58,96.23
11/06/2017,2919.58,96.23
12/06/2017,2919.58,96.23
13/06/2017,2929.20,96.23
14/06/2017,2933.13,96.23
15/06/2017,2924.75,96.23
16/06/2017,2953.83,96.23
17/06/2017,2961.68,96.23
18/06/2017,2961.68,96.23
19/06/2017,2961.68,96.23
20/06/2017,2961.68,96.23
21/06/2017,3029.53,96.23
22/06/2017,3053.90,96.23
23/06/2017,3035.83,96.23
24/06/2017,3010.68,96.23
25/06/2017,3010.68,96.23
26/06/2017,3010.68,96.23
27/06/2017,3010.68,96.23
28/06/2017,3025.28,96.23
29/06/2017,3023.64,96.23
30/06/2017,3038.26,96.23
1/07/2017,3050.43,96.18
2/07/2017,3050.43,96.18
3/07/2017,3050.43,96.18
4/07/2017,3050.43,96.18
5/07/2017,3050.43,96.18
6/07/2017,3068.93,96.18
7/07/2017,3084.19,96.18
8/07/2017,3092.65,96.18
9/07/2017,3092.65,96.18
10/07/2017,3092.65,96.18
11/07/2017,3067.33,96.18
12/07/2017,3067.73,96.18
13/07/2017,3052.30,96.18
14/07/2017,3043.60,96.18
15/07/2017,3019.56,96.18
16/07/2017,3019.56,96.18
17/07/2017,3019.56,96.18
18/07/2017,3030.60,96.18
19/07/2017,3013.26,96.18
20/07/2017,3010.00,96.18
21/07/2017,3010.00,96.18
22/07/2017,3010.77,96.18
23/07/2017,3010.77,96.18
24/07/2017,3010.77,96.18
25/07/2017,3023.67,96.18
26/07/2017,3026.55,96.18
27/07/2017,3026.22,96.18
28/07/2017,3002.94,96.18
29/07/2017,2995.23,96.18
30/07/2017,2995.23,96.18
31/07/2017,2995.23,96.18
1/08/2017,2997.59,96.32
2/08/2017,2973.03,96.32
3/08/2017,2964.66,96.32
4/08/2017,2954.54,96.32
5/08/2017,2974.39,96.32
6/08/2017,2974.39,96.32
7/08/2017,2974.39,96.32
8/08/2017,2974.39,96.32
9/08/2017,2994.62,96.32
10/08/2017,3011.14,96.32
11/08/2017,2994.85,96.32
12/08/2017,2984.99,96.32
13/08/2017,2984.99,96.32
14/08/2017,2984.99,96.32
15/08/2017,2966.54,96.32
16/08/2017,2974.70,96.32
17/08/2017,2967.32,96.32
18/08/2017,2980.03,96.32
19/08/2017,2994.39,96.32
20/08/2017,2994.39,96.32
21/08/2017,2994.39,96.32
22/08/2017,2994.39,96.32
23/08/2017,2986.83,96.32
24/08/2017,2986.88,96.32
25/08/2017,2972.98,96.32
26/08/2017,2933.96,96.32
27/08/2017,2933.96,96.32
28/08/2017,2933.96,96.32
29/08/2017,2934.23,96.32
30/08/2017,2940.35,96.32
31/08/2017,2937.09,96.32
1/09/2017,2948.09,96.36
2/09/2017,2936.07,96.36
3/09/2017,2936.07,96.36
4/09/2017,2936.07,96.36
5/09/2017,2936.07,96.36
6/09/2017,2923.49,96.36
7/09/2017,2919.50,96.36
8/09/2017,2907.96,96.36
9/09/2017,2909.15,96.36
10/09/2017,2909.15,96.36
11/09/2017,2909.15,96.36
12/09/2017,2916.10,96.36
13/09/2017,2923.03,96.36
14/09/2017,2909.52,96.36
15/09/2017,2905.98,96.36
16/09/2017,2897.83,96.36
17/09/2017,2897.83,96.36
18/09/2017,2897.83,96.36
19/09/2017,2906.06,96.36
20/09/2017,2904.60,96.36
21/09/2017,2893.18,96.36
22/09/2017,2913.96,96.36
23/09/2017,2900.73,96.36
24/09/2017,2900.73,96.36
25/09/2017,2900.73,96.36
26/09/2017,2924.57,96.36
27/09/2017,2930.70,96.36
28/09/2017,2940.66,96.36
29/09/2017,2941.07,96.36
30/09/2017,2936.67,96.36
1/10/2017,2936.67,96.37
2/10/2017,2936.67,96.37
3/10/2017,2949.33,96.37
4/10/2017,2953.81,96.37
5/10/2017,2945.59,96.37
6/10/2017,2926.82,96.37
7/10/2017,2942.19,96.37
8/10/2017,2942.19,96.37
9/10/2017,2942.19,96.37
10/10/2017,2942.19,96.37
11/10/2017,2947.06,96.37
12/10/2017,2953.77,96.37
13/10/2017,2949.69,96.37
14/10/2017,2932.05,96.37
15/10/2017,2932.05,96.37
16/10/2017,2932.05,96.37
17/10/2017,2932.05,96.37
18/10/2017,2944.27,96.37
19/10/2017,2935.66,96.37
20/10/2017,2921.92,96.37
21/10/2017,2936.66,96.37
22/10/2017,2936.66,96.37
23/10/2017,2936.66,96.37
24/10/2017,2947.69,96.37
25/10/2017,2971.36,96.37
26/10/2017,2989.39,96.37
27/10/2017,3008.80,96.37
28/10/2017,3009.85,96.37
29/10/2017,3009.85,96.37
30/10/2017,3009.85,96.37
31/10/2017,3011.44,96.37
1/11/2017,3039.19,96.55
2/11/2017,3038.56,96.55
3/11/2017,3054.38,96.55
4/11/2017,3055.57,96.55
5/11/2017,3055.57,96.55
6/11/2017,3055.57,96.55
7/11/2017,3055.57,96.55
8/11/2017,3026.94,96.55
9/11/2017,3017.78,96.55
10/11/2017,3015.52,96.55
11/11/2017,3004.88,96.55
12/11/2017,3004.88,96.55
13/11/2017,3004.88,96.55
14/11/2017,3004.88,96.55
15/11/2017,3016.70,96.55
16/11/2017,3023.88,96.55
17/11/2017,3015.79,96.55
18/11/2017,3003.19,96.55
19/11/2017,3003.19,96.55
20/11/2017,3003.19,96.55
21/11/2017,3011.32,96.55
22/11/2017,3001.07,96.55
23/11/2017,2982.73,96.55
24/11/2017,2982.73,96.55
25/11/2017,2976.39,96.55
26/11/2017,2976.39,96.55
27/11/2017,2976.39,96.55
28/11/2017,2986.84,96.55
29/11/2017,3003.94,96.55
30/11/2017,3006.09,96.55
1/12/2017,3006.04,96.92
2/12/2017,3005.76,96.92
3/12/2017,3005.76,96.92
4/12/2017,3005.76,96.92
5/12/2017,2993.49,96.92
6/12/2017,2996.53,96.92
7/12/2017,3007.07,96.92
8/12/2017,3016.18,96.92
9/12/2017,3016.18,96.92
10/12/2017,3016.18,96.92
11/12/2017,3016.18,96.92
12/12/2017,3013.99,96.92
13/12/2017,3029.75,96.92
14/12/2017,3015.41,96.92
15/12/2017,2999.07,96.92
16/12/2017,2996.61,96.92
17/12/2017,2996.61,96.92
18/12/2017,2996.61,96.92
19/12/2017,2975.59,96.92
20/12/2017,2972.05,96.92
21/12/2017,2965.77,96.92
22/12/2017,2963.58,96.92
23/12/2017,2962.14,96.92
24/12/2017,2962.14,96.92
25/12/2017,2962.14,96.92
26/12/2017,2962.14,96.92
27/12/2017,2962.26,96.92
28/12/2017,2971.63,96.92
29/12/2017,2984.00,96.92
30/12/2017,2984.00,96.92
31/12/2017,2984.00,96.92
1/01/2018,2984.00,97.53
2/01/2018,2984.00,97.53
3/01/2018,2940.94,97.53
4/01/2018,2908.68,97.53
5/01/2018,2885.76,97.53
6/01/2018,2898.32,97.53
7/01/2018,2898.32,97.53
8/01/2018,2898.32,97.53
9/01/2018,2898.32,97.53
10/01/2018,2914.37,97.53
11/01/2018,2895.69,97.53
12/01/2018,2865.79,97.53
13/01/2018,2855.86,97.53
14/01/2018,2855.86,97.53
15/01/2018,2855.86,97.53
16/01/2018,2855.86,97.53
17/01/2018,2868.03,97.53
18/01/2018,2851.13,97.53
19/01/2018,2836.85,97.53
20/01/2018,2851.75,97.53
21/01/2018,2851.75,97.53
22/01/2018,2851.75,97.53
23/01/2018,2854.20,97.53
24/01/2018,2858.50,97.53
25/01/2018,2820.53,97.53
26/01/2018,2783.13,97.53
27/01/2018,2805.12,97.53
28/01/2018,2805.12,97.53
29/01/2018,2805.12,97.53
30/01/2018,2842.67,97.53
31/01/2018,2844.14,97.53
1/02/2018,2835.05,98.22
2/02/2018,2806.67,98.22
3/02/2018,2832.13,98.22
4/02/2018,2832.13,98.22
5/02/2018,2832.13,98.22
6/02/2018,2843.60,98.22
7/02/2018,2844.83,98.22
8/02/2018,2830.89,98.22
9/02/2018,2862.78,98.22
10/02/2018,2908.70,98.22
11/02/2018,2908.70,98.22
12/02/2018,2908.70,98.22
13/02/2018,2904.29,98.22
14/02/2018,2904.71,98.22
15/02/2018,2895.79,98.22
16/02/2018,2851.74,98.22
17/02/2018,2853.16,98.22
18/02/2018,2853.16,98.22
19/02/2018,2853.16,98.22
20/02/2018,2853.16,98.22
21/02/2018,2862.01,98.22
22/02/2018,2877.94,98.22
23/02/2018,2877.04,98.22
24/02/2018,2849.59,98.22
25/02/2018,2849.59,98.22
26/02/2018,2849.59,98.22
27/02/2018,2849.91,98.22
28/02/2018,2855.93,98.22
1/03/2018,2867.94,98.45
2/03/2018,2879.05,98.45
3/03/2018,2879.15,98.45
4/03/2018,2879.15,98.45
5/03/2018,2879.15,98.45
6/03/2018,2859.09,98.45
7/03/2018,2845.05,98.45
8/03/2018,2858.88,98.45
9/03/2018,2871.36,98.45
10/03/2018,2866.93,98.45
11/03/2018,2866.93,98.45
12/03/2018,2866.93,98.45
13/03/2018,2851.84,98.45
14/03/2018,2848.38,98.45
15/03/2018,2845.76,98.45
16/03/2018,2850.04,98.45
17/03/2018,2852.48,98.45
18/03/2018,2852.48,98.45
19/03/2018,2852.48,98.45
20/03/2018,2852.48,98.45
21/03/2018,2866.92,98.45
22/03/2018,2850.69,98.45
23/03/2018,2857.88,98.45
24/03/2018,2849.01,98.45
25/03/2018,2849.01,98.45
26/03/2018,2849.01,98.45
27/03/2018,2816.33,98.45
28/03/2018,2780.04,98.45
29/03/2018,2780.47,98.45
30/03/2018,2780.47,98.45
31/03/2018,2780.47,98.45
1/04/2018,2780.47,98.91
2/04/2018,2780.47,98.91
3/04/2018,2792.96,98.91
4/04/2018,2778.27,98.91
5/04/2018,2791.57,98.91
6/04/2018,2787.36,98.91
7/04/2018,2791.88,98.91
8/04/2018,2791.88,98.91
9/04/2018,2791.88,98.91
10/04/2018,2781.95,98.91
11/04/2018,2767.82,98.91
12/04/2018,2733.24,98.91
13/04/2018,2710.03,98.91
14/04/2018,2705.34,98.91
15/04/2018,2705.34,98.91
16/04/2018,2705.34,98.91
17/04/2018,2726.47,98.91
18/04/2018,2725.66,98.91
19/04/2018,2705.64,98.91
20/04/2018,2724.47,98.91
21/04/2018,2757.96,98.91
22/04/2018,2757.96,98.91
23/04/2018,2757.96,98.91
24/04/2018,2799.45,98.91
25/04/2018,2785.22,98.91
26/04/2018,2820.29,98.91
27/04/2018,2812.83,98.91
28/04/2018,2806.28,98.91
29/04/2018,2806.28,98.91
30/04/2018,2806.28,98.91
1/05/2018,2809.92,99.16
2/05/2018,2809.92,99.16
3/05/2018,2831.99,99.16
4/05/2018,2857.85,99.16
5/05/2018,2843.41,99.16
6/05/2018,2843.41,99.16
7/05/2018,2843.41,99.16
8/05/2018,2817.20,99.16
9/05/2018,2866.00,99.16
10/05/2018,2859.51,99.16
11/05/2018,2822.37,99.16
12/05/2018,2824.05,99.16
13/05/2018,2824.05,99.16
14/05/2018,2824.05,99.16
15/05/2018,2824.05,99.16
16/05/2018,2889.87,99.16
17/05/2018,2865.37,99.16
18/05/2018,2886.23,99.16
19/05/2018,2925.67,99.16
20/05/2018,2925.67,99.16
21/05/2018,2925.67,99.16
22/05/2018,2897.37,99.16
23/05/2018,2851.42,99.16
24/05/2018,2863.24,99.16
25/05/2018,2863.12,99.16
26/05/2018,2887.16,99.16
27/05/2018,2887.16,99.16
28/05/2018,2887.16,99.16
29/05/2018,2887.16,99.16
30/05/2018,2893.82,99.16
31/05/2018,2879.32,99.16
1/06/2018,2889.32,99.31
2/06/2018,2868.22,99.31
3/06/2018,2868.22,99.31
4/06/2018,2868.22,99.31
5/06/2018,2868.22,99.31
6/06/2018,2865.37,99.31
7/06/2018,2828.42,99.31
8/06/2018,2835.78,99.31
9/06/2018,2855.80,99.31
10/06/2018,2855.80,99.31
11/06/2018,2855.80,99.31
12/06/2018,2855.80,99.31
13/06/2018,2857.11,99.31
14/06/2018,2859.17,99.31
15/06/2018,2859.78,99.31
16/06/2018,2890.06,99.31
17/06/2018,2890.06,99.31
18/06/2018,2890.06,99.31
19/06/2018,2919.14,99.31
20/06/2018,2931.78,99.31
21/06/2018,2916.49,99.31
22/06/2018,2944.82,99.31
23/06/2018,2918.22,99.31
24/06/2018,2918.22,99.31
25/06/2018,2918.22,99.31
26/06/2018,2927.67,99.31
27/06/2018,2924.10,99.31
28/06/2018,2934.91,99.31
29/06/2018,2945.09,99.31
30/06/2018,2930.80,99.31
1/07/2018,2930.80,99.18
2/07/2018,2930.80,99.18
3/07/2018,2930.80,99.18
4/07/2018,2909.83,99.18
5/07/2018,2909.83,99.18
6/07/2018,2885.53,99.18
7/07/2018,2867.94,99.18
8/07/2018,2867.94,99.18
9/07/2018,2867.94,99.18
10/07/2018,2881.09,99.18
11/07/2018,2872.62,99.18
12/07/2018,2880.10,99.18
13/07/2018,2882.02,99.18
14/07/2018,2861.70,99.18
15/07/2018,2861.70,99.18
16/07/2018,2861.70,99.18
17/07/2018,2868.96,99.18
18/07/2018,2878.28,99.18
19/07/2018,2876.93,99.18
20/07/2018,2883.81,99.18
21/07/2018,2883.81,99.18
22/07/2018,2883.81,99.18
23/07/2018,2883.81,99.18
24/07/2018,2897.73,99.18
25/07/2018,2898.36,99.18
26/07/2018,2882.84,99.18
27/07/2018,2886.21,99.18
28/07/2018,2880.79,99.18
29/07/2018,2880.79,99.18
30/07/2018,2880.79,99.18
31/07/2018,2875.72,99.18
1/08/2018,2886.80,99.30
2/08/2018,2892.62,99.30
3/08/2018,2904.90,99.30
4/08/2018,2898.99,99.30
5/08/2018,2898.99,99.30
6/08/2018,2898.99,99.30
7/08/2018,2898.86,99.30
8/08/2018,2898.86,99.30
9/08/2018,2908.90,99.30
10/08/2018,2919.44,99.30
11/08/2018,2940.95,99.30
12/08/2018,2940.95,99.30
13/08/2018,2940.95,99.30
14/08/2018,2983.93,99.30
15/08/2018,3002.66,99.30
16/08/2018,3046.76,99.30
17/08/2018,3019.55,99.30
18/08/2018,3024.02,99.30
19/08/2018,3024.02,99.30
20/08/2018,3024.02,99.30
21/08/2018,3024.02,99.30
22/08/2018,2990.78,99.30
23/08/2018,2965.45,99.30
24/08/2018,2980.64,99.30
25/08/2018,2958.45,99.30
26/08/2018,2958.45,99.30
27/08/2018,2958.45,99.30
28/08/2018,2934.31,99.30
29/08/2018,2966.00,99.30
30/08/2018,2999.57,99.30
31/08/2018,3027.39,99.30
1/09/2018,3053.14,99.47
2/09/2018,3053.14,99.47
3/09/2018,3053.14,99.47
4/09/2018,3053.14,99.47
5/09/2018,3088.47,99.47
6/09/2018,3100.37,99.47
7/09/2018,3089.47,99.47
8/09/2018,3070.15,99.47
9/09/2018,3070.15,99.47
10/09/2018,3070.15,99.47
11/09/2018,3069.49,99.47
12/09/2018,3087.73,99.47
13/09/2018,3055.01,99.47
14/09/2018,3019.38,99.47
15/09/2018,3026.05,99.47
16/09/2018,3026.05,99.47
17/09/2018,3026.05,99.47
18/09/2018,3013.38,99.47
19/09/2018,3007.03,99.47
20/09/2018,3018.63,99.47
21/09/2018,3014.18,99.47
22/09/2018,3006.96,99.47
23/09/2018,3006.96,99.47
24/09/2018,3006.96,99.47
25/09/2018,2991.90,99.47
26/09/2018,3001.88,99.47
27/09/2018,3000.14,99.47
28/09/2018,2989.58,99.47
29/09/2018,2972.18,99.47
30/09/2018,2972.18,99.47
1/10/2018,2972.18,99.59
2/10/2018,2993.74,99.59
3/10/2018,3005.50,99.59
4/10/2018,3012.65,99.59
5/10/2018,3028.16,99.59
6/10/2018,3031.31,99.59
7/10/2018,3031.31,99.59
8/10/2018,3031.31,99.59
9/10/2018,3031.31,99.59
10/10/2018,3057.55,99.59
11/10/2018,3090.30,99.59
12/10/2018,3087.34,99.59
13/10/2018,3088.78,99.59
14/10/2018,3088.78,99.59
15/10/2018,3088.78,99.59
16/10/2018,3088.78,99.59
17/10/2018,3055.93,99.59
18/10/2018,3056.37,99.59
19/10/2018,3088.47,99.59
20/10/2018,3079.88,99.59
21/10/2018,3079.88,99.59
22/10/2018,3079.88,99.59
23/10/2018,3087.58,99.59
24/10/2018,3110.20,99.59
25/10/2018,3149.70,99.59
26/10/2018,3167.18,99.59
27/10/2018,3185.26,99.59
28/10/2018,3185.26,99.59
29/10/2018,3185.26,99.59
30/10/2018,3188.69,99.59
31/10/2018,3202.44,99.59
1/11/2018,3219.85,99.70
2/11/2018,3193.80,99.70
3/11/2018,3177.57,99.70
4/11/2018,3177.57,99.70
5/11/2018,3177.57,99.70
6/11/2018,3177.57,99.70
7/11/2018,3154.55,99.70
8/11/2018,3140.25,99.70
9/11/2018,3145.39,99.70
10/11/2018,3176.89,99.70
11/11/2018,3176.89,99.70
12/11/2018,3176.89,99.70
13/11/2018,3176.89,99.70
14/11/2018,3197.20,99.70
15/11/2018,3194.70,99.70
16/11/2018,3198.29,99.70
17/11/2018,3173.59,99.70
18/11/2018,3173.59,99.70
19/11/2018,3173.59,99.70
20/11/2018,3178.81,99.70
21/11/2018,3189.51,99.70
22/11/2018,3196.26,99.70
23/11/2018,3196.26,99.70
24/11/2018,3223.95,99.70
25/11/2018,3223.95,99.70
26/11/2018,3223.95,99.70
27/11/2018,3240.65,99.70
28/11/2018,3250.56,99.70
29/11/2018,3274.47,99.70
30/11/2018,3240.02,99.70
1/12/2018,3235.27,100.00
2/12/2018,3235.27,100.00
3/12/2018,3235.27,100.00
4/12/2018,3196.15,100.00
5/12/2018,3174.11,100.00
6/12/2018,3162.29,100.00
7/12/2018,3187.86,100.00
8/12/2018,3153.29,100.00
9/12/2018,3153.29,100.00
10/12/2018,3153.29,100.00
11/12/2018,3176.12,100.00
12/12/2018,3184.70,100.00
